"상가업소번호","상호명","지점명","상권업종대분류코드","상권업종대분류명","상권업종중분류코드","상권업종중분류명","상권업종소분류코드","상권업종소분류명","표준산업분류코드","표준산업분류명","시도코드","시도명","시군구코드","시군구명","행정동코드","행정동명","법정동코드","법정동명","지번코드","대지구분코드","대지구분명","지번본번지","지번부번지","지번주소","도로명코드","도로명","건물본번지","건물부번지","건물관리번호","건물명","도로명주소","구우편번호","신우편번호","동정보","층정보","호정보","경도","위도"
"MA010120220805461177","장성여고매점","","G2","소매","G204","종합 소매","G20404","슈퍼마켓","G47129","기타 음ㆍ식료품 위주 종합 소매업","51","강원특별자치도","51190","태백시","51190585","문곡소도동","5119010500","문곡동","5119010500100330007","1","대지",33,7,"강원특별자치도 태백시 문곡동 33-7","511904466161","강원특별자치도 태백시 일광마을길",8,12,"4219010500100330007008930","장성여자고등학교","강원특별자치도 태백시 일광마을길 8-12","235120","26044","","","",129.005699593386,37.1263088571904
"MA010120220805460741","야구장","","I2","음식","I211","주점","I21101","일반 유흥 주점","I56211","일반 유흥 주점업","51","강원특별자치도","51130","원주시","51130590","단계동","5113011000","단계동","5113011000108530005","1","대지",853,5,"강원특별자치도 원주시 단계동 853-5","511303219073","강원특별자치도 원주시 북원로",2235,6,"4213011000108530005021565","남원주타워","강원특별자치도 원주시 북원로 2235-6","220938","26436","","1","",127.931598837084,37.34575349474
"MA010120220805460565","그린차와호프","","I2","음식","I211","주점","I21103","생맥주 전문","I56111","한식 일반 음식점업","51","강원특별자치도","51780","철원군","51780310","서면","5178031022","서면","5178031022111400009","1","대지",1140,9,"강원특별자치도 철원군 서면 와수리 1140-9","517803230024","강원특별자치도 철원군 서면 와수로",167,2,"4278031022111400009000001","","강원특별자치도 철원군 서면 와수로 167-2","269841","24059","","2","",127.438020936117,38.2387228122229
"MA010120220805461496","샬롬신발","","G2","소매","G209","섬유·의복·신발 소매","G20910","신발 소매업","G47430","신발 소매업","51","강원특별자치도","51170","동해시","51170570","발한동","5117011100","발한동","5117011100100130011","1","대지",13,11,"강원특별자치도 동해시 발한동 13-11","511704463162","강원특별자치도 동해시 시장안길",26,2,"4217011100000130010015695","샬롬신발","강원특별자치도 동해시 시장안길 26-2","240804","25720","","","",129.108506686394,37.55050729886
"MA010120220805464402","산골보리굴비","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","51","강원특별자치도","51810","인제군","51810320","북면","5181032024","북면","5181032024106030000","1","대지",603,,"강원특별자치도 인제군 북면 용대리 603","518103233010","강원특별자치도 인제군 북면 백담로",57,,"4281032024006030000014310","","강원특별자치도 인제군 북면 백담로 57","252821","24606","","","",128.348812460663,38.1956634113794
"MA010120220805463714","엉클스톤","","G2","소매","G209","섬유·의복·신발 소매","G20907","액세서리/잡화 소매업","G47422","의복 액세서리 및 모조 장신구 소매업","51","강원특별자치도","51830","양양군","51830340","현남면","5183034021","현남면","5183034021106360008","1","대지",636,8,"강원특별자치도 양양군 현남면 인구리 636-8","518304505161","강원특별자치도 양양군 현남면 인구길",48,1,"4283034021106360008000001","","강원특별자치도 양양군 현남면 인구길 48-1","215842","25053","","1","",128.761492810064,37.9685212859982
"MA010120220805463920","새마을공방","","I2","음식","I210","기타 간이","I21006","치킨","I56193","치킨 전문점","51","강원특별자치도","51830","양양군","51830250","양양읍","5183025021","양양읍","5183025021100220001","1","대지",22,1,"강원특별자치도 양양군 양양읍 남문리 22-1","518304505038","강원특별자치도 양양군 양양읍 남문5길",5,3,"4283025021100220001014185","","강원특별자치도 양양군 양양읍 남문5길 5-3","215804","25030","","","",128.622597548953,38.0750972089581
"MA010120220805464372","함백산실비식당","","I2","음식","I201","한식","I20107","돼지고기 구이/찜","I56113","한식 육류 요리 전문점","51","강원특별자치도","51770","정선군","51770253","고한읍","5177025321","고한읍","5177025321100850021","1","대지",85,21,"강원특별자치도 정선군 고한읍 고한리 85-21","517703229004","강원특별자치도 정선군 고한읍 고한로",95,2,"4277025321100850021010687","","강원특별자치도 정선군 고한읍 고한로 95-2","233811","26155","","","",128.848901915273,37.2049139223366
"MA010120220805464110","고식당","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","51","강원특별자치도","51820","고성군","51820330","토성면","5182033024","토성면","5182033024100030004","1","대지",3,4,"강원특별자치도 고성군 토성면 교암리 3-4","518204502384","강원특별자치도 고성군 토성면 교암길",80,,"4282033024100030004011861","사랑만들기","강원특별자치도 고성군 토성면 교암길 80","219831","24755","","2","",128.545432626092,38.2922999451774
"MA010120220805464200","바다회포차","","I2","음식","I211","주점","I21101","일반 유흥 주점","I56111","한식 일반 음식점업","51","강원특별자치도","51150","강릉시","51150250","주문진읍","5115025021","주문진읍","5115025021102890011","1","대지",289,11,"강원특별자치도 강릉시 주문진읍 주문리 289-11","511503220040","강원특별자치도 강릉시 주문진읍 주문북로",15,,"4215025021102890011030873","","강원특별자치도 강릉시 주문진읍 주문북로 15","210806","25410","","","",128.831003213179,37.8962321795108
"MA010120220805463336","신화텔레콤","","G2","소매","G208","가전·통신 소매","G20802","핸드폰 소매업","G47312","통신기기 소매업","51","강원특별자치도","51130","원주시","51130675","반곡관설동","5113011600","관설동","5113011600117090001","1","대지",1709,1,"강원특별자치도 원주시 관설동 1709-1","511303219035","강원특별자치도 원주시 시청로",559,,"4213011600117090001000001","","강원특별자치도 원주시 시청로 559","220934","26471","","2","",127.968157524764,37.3174469491363
"MA010120220805463028","강릉한우원","","I2","음식","I201","한식","I20108","소고기 구이/찜","I56111","한식 일반 음식점업","51","강원특별자치도","51150","강릉시","51150540","옥천동","5115010900","옥천동","5115010900102780010","1","대지",278,10,"강원특별자치도 강릉시 옥천동 278-10","511504460706","강원특별자치도 강릉시 옥천로65번길",3,,"4215010900102780010011520","","강원특별자치도 강릉시 옥천로65번길 3","210933","25551","","","",128.898518775173,37.7594853499182
"MA010120220805462599","다짐","","R1","예술·스포츠","R103","스포츠 서비스","R10307","헬스장","R91132","체력 단련시설 운영업","51","강원특별자치도","51150","강릉시","51150550","교1동","5115011000","교동","5115011000118890001","1","대지",1889,1,"강원특별자치도 강릉시 교동 1889-1","511504460572","강원특별자치도 강릉시 솔올로5번길",7,,"4215011000118890001020066","","강원특별자치도 강릉시 솔올로5번길 7","210924","25515","","5","",128.876594986199,37.7625877909117
"MA010120220805462799","바지야","","G2","소매","G209","섬유·의복·신발 소매","G20905","기타 의류 소매업","G47419","기타 의복 소매업","51","강원특별자치도","51210","속초시","51210570","노학동","5121010600","교동","5121010600107370007","1","대지",737,7,"강원특별자치도 속초시 교동 737-7","512102000023","강원특별자치도 속초시 동해대로",4236,,"4221010600107370007002531","아남프라자","강원특별자치도 속초시 동해대로 4236","217804","24853","","1","",128.577504822011,38.1977705677684
"MA010120220805463471","해변민박","","I1","숙박","I101","일반 숙박","I10103","펜션","I55104","민박업","51","강원특별자치도","51820","고성군","51820330","토성면","5182033035","토성면","5182033035100020000","1","대지",2,,"강원특별자치도 고성군 토성면 봉포리 2","518203234035","강원특별자치도 고성군 토성면 토성로",48,,"4282033035100020000015121","해변민박","강원특별자치도 고성군 토성면 토성로 48","219832","24765","","","",128.566620212708,38.2517014050022
"MA010120220805462765","치킨인류내곡","","I2","음식","I210","기타 간이","I21006","치킨","I56193","치킨 전문점","51","강원특별자치도","51150","강릉시","51150600","내곡동","5115011600","내곡동","5115011600106180005","1","대지",618,5,"강원특별자치도 강릉시 내곡동 618-5","511504460187","강원특별자치도 강릉시 관대길",33,,"4215011600106180005006642","","강원특별자치도 강릉시 관대길 33","210927","25602","","","",128.877090998194,37.7392295711229
"MA010120220805465983","춘천지역먹거리통합지원센터","","G2","소매","G204","종합 소매","G20404","슈퍼마켓","G47129","기타 음ㆍ식료품 위주 종합 소매업","51","강원특별자치도","51110","춘천시","51110705","신사우동","5111011900","사농동","5111011900101330001","1","대지",133,1,"강원특별자치도 춘천시 사농동 133-1","511104454187","강원특별자치도 춘천시 마장길",39,,"4211011900101330001007248","춘천시농수산물도매시장","강원특별자치도 춘천시 마장길 39","200140","24223","","","",127.726933456625,37.9098411748986
"MA010120220805466279","춘천녹색시민협동조합","","N1","시설관리·임대","N101","시설관리","N10101","사업시설 유지·관리 서비스업","N74100","사업시설 유지ㆍ관리 서비스업","51","강원특별자치도","51110","춘천시","51110390","동내면","5111039021","동내면","5111039021109600005","1","대지",960,5,"강원특별자치도 춘천시 동내면 거두리 960-5","511104454026","강원특별자치도 춘천시 동내면 거두택지길26번길",16,10,"4211039021109600005000001","","강원특별자치도 춘천시 동내면 거두택지길26번길 16-10","200883","24405","","1","",127.754382683433,37.8527854851831
"MA010120220805465616","일등공인중개사사무소","","L1","부동산","L102","부동산 서비스","L10203","부동산 중개/대리업","L68221","부동산 중개 및 대리업","51","강원특별자치도","51210","속초시","51210580","조양동","5121010800","조양동","5121010800115690000","1","대지",1569,,"강원특별자치도 속초시 조양동 1569","512104469181","강원특별자치도 속초시 온정로1길",30,,"4221010800109000000000001","속초조양양우내안애아파트","강원특별자치도 속초시 온정로1길 30","217080","24897","","1","",128.589289176005,38.1866931420073
